param_tfidf__max_features;param_tfidf__ngram_range;param_tfidf__min_df;param_tfidf__max_df;param_ridge__alpha;mean_test_score;std_test_score;rank_test_score
5000;(1, 4);2;0.7;1.0;1.5609853008594856;0.18724444757787656;1
5000;(1, 4);2;0.8;1.0;1.5609853008594856;0.18724444757787656;1
5000;(1, 4);2;0.6;1.0;1.5609853008594856;0.18724444757787656;1
5000;(1, 4);2;0.9;1.0;1.5609853008594856;0.18724444757787656;1
5000;(1, 4);1;0.7;1.0;1.5620086312221884;0.18173049718074394;5
5000;(1, 4);1;0.8;1.0;1.5620086312221884;0.18173049718074394;5
5000;(1, 4);1;0.6;1.0;1.5620086312221884;0.18173049718074394;5
5000;(1, 4);1;0.9;1.0;1.5620086312221884;0.18173049718074394;5
5000;(1, 4);3;0.7;1.0;1.56260343456632;0.1933136638004445;9
4000;(1, 4);3;0.8;1.0;1.56260343456632;0.1933136638004445;9
5000;(1, 4);3;0.8;1.0;1.56260343456632;0.1933136638004445;9
5000;(1, 4);3;0.6;1.0;1.56260343456632;0.1933136638004445;9
4000;(1, 4);3;0.6;1.0;1.56260343456632;0.1933136638004445;9
4000;(1, 4);3;0.9;1.0;1.56260343456632;0.1933136638004445;9
5000;(1, 4);3;0.9;1.0;1.56260343456632;0.1933136638004445;9
4000;(1, 4);3;0.7;1.0;1.56260343456632;0.1933136638004445;9
4000;(1, 3);2;0.6;1.0;1.5639354407317725;0.1867912853459386;17
4000;(1, 3);2;0.9;1.0;1.5639354407317725;0.1867912853459386;17
4000;(1, 3);2;0.8;1.0;1.5639354407317725;0.1867912853459386;17
4000;(1, 3);2;0.7;1.0;1.5639354407317725;0.1867912853459386;17
4000;(1, 4);2;0.6;1.0;1.564663422266194;0.19198760145740396;21
4000;(1, 4);2;0.9;1.0;1.564663422266194;0.19198760145740396;21
4000;(1, 4);2;0.8;1.0;1.564663422266194;0.19198760145740396;21
4000;(1, 4);2;0.7;1.0;1.564663422266194;0.19198760145740396;21
5000;(1, 3);1;0.8;1.0;1.564965900458605;0.18424837305767397;25
5000;(1, 3);1;0.9;1.0;1.564965900458605;0.18424837305767397;25
5000;(1, 3);1;0.7;1.0;1.564965900458605;0.18424837305767397;25
5000;(1, 3);1;0.6;1.0;1.564965900458605;0.18424837305767397;25
4000;(1, 3);1;0.7;1.0;1.5650589767749885;0.1868747806292954;29
4000;(1, 3);1;0.8;1.0;1.5650589767749885;0.1868747806292954;29
4000;(1, 3);1;0.6;1.0;1.5650589767749885;0.1868747806292954;29
4000;(1, 3);1;0.9;1.0;1.5650589767749885;0.1868747806292954;29
4000;(1, 4);1;0.8;1.0;1.5653554140915702;0.18674383315373075;33
4000;(1, 4);1;0.6;1.0;1.5653554140915702;0.18674383315373075;33
4000;(1, 4);1;0.9;1.0;1.5653554140915702;0.18674383315373075;33
4000;(1, 4);1;0.7;1.0;1.5653554140915702;0.18674383315373075;33
5000;(1, 3);3;0.8;1.0;1.5667059137391033;0.19200132467978204;37
4000;(1, 3);3;0.7;1.0;1.5667059137391033;0.19200132467978204;37
5000;(1, 3);3;0.7;1.0;1.5667059137391033;0.19200132467978204;37
4000;(1, 3);3;0.8;1.0;1.5667059137391033;0.19200132467978204;37
5000;(1, 3);3;0.6;1.0;1.5667059137391033;0.19200132467978204;37
4000;(1, 3);3;0.9;1.0;1.5667059137391033;0.19200132467978204;37
4000;(1, 3);3;0.6;1.0;1.5667059137391033;0.19200132467978204;37
5000;(1, 3);3;0.9;1.0;1.5667059137391033;0.19200132467978204;37
3000;(1, 3);3;0.8;1.0;1.5671018862095756;0.19214968206580876;45
3000;(1, 3);3;0.7;1.0;1.5671018862095756;0.19214968206580876;45
3000;(1, 3);3;0.6;1.0;1.5671018862095756;0.19214968206580876;45
3000;(1, 3);3;0.9;1.0;1.5671018862095756;0.19214968206580876;45
3000;(1, 4);3;0.8;1.0;1.56722281864679;0.19680848625858935;49
3000;(1, 4);3;0.9;1.0;1.56722281864679;0.19680848625858935;49
3000;(1, 4);3;0.6;1.0;1.56722281864679;0.19680848625858935;49
3000;(1, 4);3;0.7;1.0;1.56722281864679;0.19680848625858935;49
5000;(1, 3);2;0.8;1.0;1.5690385387706045;0.1863124828855234;53
5000;(1, 3);2;0.9;1.0;1.5690385387706045;0.1863124828855234;53
5000;(1, 3);2;0.7;1.0;1.5690385387706045;0.1863124828855234;53
5000;(1, 3);2;0.6;1.0;1.5690385387706045;0.1863124828855234;53
3000;(1, 4);1;0.8;1.0;1.569258121622166;0.19392362398778942;57
3000;(1, 4);1;0.6;1.0;1.569258121622166;0.19392362398778942;57
3000;(1, 4);1;0.9;1.0;1.569258121622166;0.19392362398778942;57
3000;(1, 4);1;0.7;1.0;1.569258121622166;0.19392362398778942;57
3000;(1, 3);2;0.7;1.0;1.5694083864557622;0.1886654722717207;61
3000;(1, 3);2;0.8;1.0;1.5694083864557622;0.1886654722717207;61
3000;(1, 3);2;0.6;1.0;1.5694083864557622;0.1886654722717207;61
3000;(1, 3);2;0.9;1.0;1.5694083864557622;0.1886654722717207;61
3000;(1, 3);1;0.8;1.0;1.5719419278257303;0.1940960854664844;65
3000;(1, 3);1;0.6;1.0;1.5719419278257303;0.1940960854664844;65
3000;(1, 3);1;0.9;1.0;1.5719419278257303;0.1940960854664844;65
3000;(1, 3);1;0.7;1.0;1.5719419278257303;0.1940960854664844;65
3000;(1, 4);2;0.7;1.0;1.5722627618846765;0.1983198150994156;69
3000;(1, 4);2;0.6;1.0;1.5722627618846765;0.1983198150994156;69
3000;(1, 4);2;0.8;1.0;1.5722627618846765;0.1983198150994156;69
3000;(1, 4);2;0.9;1.0;1.5722627618846765;0.1983198150994156;69
5000;(1, 2);2;0.9;1.0;1.577255018024402;0.18503608447050873;73
4000;(1, 2);2;0.7;1.0;1.577255018024402;0.18503608447050873;73
5000;(1, 2);2;0.7;1.0;1.577255018024402;0.18503608447050873;73
4000;(1, 2);2;0.8;1.0;1.577255018024402;0.18503608447050873;73
5000;(1, 2);2;0.8;1.0;1.577255018024402;0.18503608447050873;73
4000;(1, 2);2;0.6;1.0;1.577255018024402;0.18503608447050873;73
4000;(1, 2);2;0.9;1.0;1.577255018024402;0.18503608447050873;73
5000;(1, 2);2;0.6;1.0;1.577255018024402;0.18503608447050873;73
2000;(1, 2);3;0.8;1.0;1.5773960995296423;0.19365891694999748;81
2000;(1, 2);3;0.9;1.0;1.5773960995296423;0.19365891694999748;81
2000;(1, 2);3;0.7;1.0;1.5773960995296423;0.19365891694999748;81
2000;(1, 2);3;0.6;1.0;1.5773960995296423;0.19365891694999748;81
3000;(1, 2);1;0.6;1.0;1.5775078192019503;0.18395293610084432;85
3000;(1, 2);1;0.9;1.0;1.5775078192019503;0.18395293610084432;85
3000;(1, 2);1;0.8;1.0;1.5775078192019503;0.18395293610084432;85
3000;(1, 2);1;0.7;1.0;1.5775078192019503;0.18395293610084432;85
5000;(1, 2);1;0.8;1.0;1.579265351307121;0.1854087226316314;89
5000;(1, 2);1;0.6;1.0;1.579265351307121;0.1854087226316314;89
5000;(1, 2);1;0.9;1.0;1.579265351307121;0.1854087226316314;89
5000;(1, 2);1;0.7;1.0;1.579265351307121;0.1854087226316314;89
5000;(1, 2);3;0.7;1.0;1.5796384895947049;0.19196910623821062;93
4000;(1, 2);3;0.7;1.0;1.5796384895947049;0.19196910623821062;93
4000;(1, 2);3;0.6;1.0;1.5796384895947049;0.19196910623821062;93
5000;(1, 2);3;0.9;1.0;1.5796384895947049;0.19196910623821062;93
3000;(1, 2);3;0.6;1.0;1.5796384895947049;0.19196910623821062;93
5000;(1, 2);3;0.6;1.0;1.5796384895947049;0.19196910623821062;93
3000;(1, 2);3;0.9;1.0;1.5796384895947049;0.19196910623821062;93
4000;(1, 2);3;0.9;1.0;1.5796384895947049;0.19196910623821062;93
3000;(1, 2);3;0.7;1.0;1.5796384895947049;0.19196910623821062;93
3000;(1, 2);3;0.8;1.0;1.5796384895947049;0.19196910623821062;93
4000;(1, 2);3;0.8;1.0;1.5796384895947049;0.19196910623821062;93
5000;(1, 2);3;0.8;1.0;1.5796384895947049;0.19196910623821062;93
4000;(1, 2);1;0.7;1.0;1.57973519699868;0.1863824711294004;105
4000;(1, 2);1;0.9;1.0;1.57973519699868;0.1863824711294004;105
4000;(1, 2);1;0.8;1.0;1.57973519699868;0.1863824711294004;105
4000;(1, 2);1;0.6;1.0;1.57973519699868;0.1863824711294004;105
3000;(1, 2);2;0.6;1.0;1.579884228031402;0.18620368298106735;109
3000;(1, 2);2;0.7;1.0;1.579884228031402;0.18620368298106735;109
3000;(1, 2);2;0.8;1.0;1.579884228031402;0.18620368298106735;109
3000;(1, 2);2;0.9;1.0;1.579884228031402;0.18620368298106735;109
2000;(1, 4);1;0.6;1.0;1.5836813397038072;0.21360181829480518;113
2000;(1, 4);1;0.7;1.0;1.5836813397038072;0.21360181829480518;113
2000;(1, 4);1;0.9;1.0;1.5836813397038072;0.21360181829480518;113
2000;(1, 4);1;0.8;1.0;1.5836813397038072;0.21360181829480518;113
2000;(1, 3);1;0.6;1.0;1.5845761765403263;0.20311773446724737;117
2000;(1, 3);1;0.8;1.0;1.5845761765403263;0.20311773446724737;117
2000;(1, 3);1;0.7;1.0;1.5845761765403263;0.20311773446724737;117
2000;(1, 3);1;0.9;1.0;1.5845761765403263;0.20311773446724737;117
2000;(1, 4);2;0.9;1.0;1.5855173334235242;0.20840636944323943;121
2000;(1, 4);2;0.7;1.0;1.5855173334235242;0.20840636944323943;121
2000;(1, 4);2;0.8;1.0;1.5855173334235242;0.20840636944323943;121
2000;(1, 4);2;0.6;1.0;1.5855173334235242;0.20840636944323943;121
2000;(1, 3);3;0.6;1.0;1.5867892039393456;0.19525228204346134;125
2000;(1, 3);3;0.9;1.0;1.5867892039393456;0.19525228204346134;125
2000;(1, 3);3;0.8;1.0;1.5867892039393456;0.19525228204346134;125
2000;(1, 3);3;0.7;1.0;1.5867892039393456;0.19525228204346134;125
2000;(1, 2);1;0.7;1.0;1.5892364060386188;0.19063520240803122;129
2000;(1, 2);1;0.9;1.0;1.5892364060386188;0.19063520240803122;129
2000;(1, 2);1;0.8;1.0;1.5892364060386188;0.19063520240803122;129
2000;(1, 2);1;0.6;1.0;1.5892364060386188;0.19063520240803122;129
2000;(1, 3);2;0.9;1.0;1.5892809300795214;0.20725339751229752;133
2000;(1, 3);2;0.8;1.0;1.5892809300795214;0.20725339751229752;133
2000;(1, 3);2;0.7;1.0;1.5892809300795214;0.20725339751229752;133
2000;(1, 3);2;0.6;1.0;1.5892809300795214;0.20725339751229752;133
2000;(1, 2);2;0.9;1.0;1.5892906696918907;0.19253129401495425;137
2000;(1, 2);2;0.6;1.0;1.5892906696918907;0.19253129401495425;137
2000;(1, 2);2;0.7;1.0;1.5892906696918907;0.19253129401495425;137
2000;(1, 2);2;0.8;1.0;1.5892906696918907;0.19253129401495425;137
2000;(1, 4);3;0.9;1.0;1.589920151789525;0.20270771180065658;141
2000;(1, 4);3;0.6;1.0;1.589920151789525;0.20270771180065658;141
2000;(1, 4);3;0.8;1.0;1.589920151789525;0.20270771180065658;141
2000;(1, 4);3;0.7;1.0;1.589920151789525;0.20270771180065658;141
1000;(1, 3);2;0.6;10.0;1.6010739547476205;0.18214903693449253;145
1000;(1, 3);2;0.8;10.0;1.6010739547476205;0.18214903693449253;145
1000;(1, 3);2;0.7;10.0;1.6010739547476205;0.18214903693449253;145
1000;(1, 3);2;0.9;10.0;1.6010739547476205;0.18214903693449253;145
1000;(1, 4);3;0.6;10.0;1.6024776163801495;0.18258238660336043;149
1000;(1, 4);3;0.7;10.0;1.6024776163801495;0.18258238660336043;149
1000;(1, 4);3;0.9;10.0;1.6024776163801495;0.18258238660336043;149
1000;(1, 4);3;0.8;10.0;1.6024776163801495;0.18258238660336043;149
1000;(1, 4);1;0.7;10.0;1.6035904992808152;0.18141288764295382;153
1000;(1, 4);1;0.9;10.0;1.6035904992808152;0.18141288764295382;153
1000;(1, 4);1;0.6;10.0;1.6035904992808152;0.18141288764295382;153
1000;(1, 4);1;0.8;10.0;1.6035904992808152;0.18141288764295382;153
1000;(1, 3);1;0.6;10.0;1.6038695770559463;0.18187125528527145;157
1000;(1, 3);1;0.9;10.0;1.6038695770559463;0.18187125528527145;157
1000;(1, 3);1;0.8;10.0;1.6038695770559463;0.18187125528527145;157
1000;(1, 3);1;0.7;10.0;1.6038695770559463;0.18187125528527145;157
1000;(1, 4);2;0.6;10.0;1.6049516718941592;0.17991819479320798;161
1000;(1, 4);2;0.7;10.0;1.6049516718941592;0.17991819479320798;161
1000;(1, 4);2;0.8;10.0;1.6049516718941592;0.17991819479320798;161
1000;(1, 4);2;0.9;10.0;1.6049516718941592;0.17991819479320798;161
1000;(1, 3);2;0.6;1.0;1.6058256491788743;0.18111341848771792;165
1000;(1, 3);2;0.7;1.0;1.6058256491788743;0.18111341848771792;165
1000;(1, 3);2;0.9;1.0;1.6058256491788743;0.18111341848771792;165
1000;(1, 3);2;0.8;1.0;1.6058256491788743;0.18111341848771792;165
1000;(1, 2);2;0.7;10.0;1.6061621911079444;0.18350400000267342;169
1000;(1, 2);2;0.9;10.0;1.6061621911079444;0.18350400000267342;169
1000;(1, 2);2;0.6;10.0;1.6061621911079444;0.18350400000267342;169
1000;(1, 2);2;0.8;10.0;1.6061621911079444;0.18350400000267342;169
1000;(1, 3);3;0.6;10.0;1.606440907157241;0.18063908734748504;173
1000;(1, 3);3;0.8;10.0;1.606440907157241;0.18063908734748504;173
1000;(1, 3);3;0.7;10.0;1.606440907157241;0.18063908734748504;173
1000;(1, 3);3;0.9;10.0;1.606440907157241;0.18063908734748504;173
1000;(1, 4);3;0.6;1.0;1.606772675851437;0.18409045408251626;177
1000;(1, 4);3;0.9;1.0;1.606772675851437;0.18409045408251626;177
1000;(1, 4);3;0.7;1.0;1.606772675851437;0.18409045408251626;177
1000;(1, 4);3;0.8;1.0;1.606772675851437;0.18409045408251626;177
1000;(1, 2);3;0.8;10.0;1.6069637034251663;0.1836007998280469;181
1000;(1, 2);3;0.7;10.0;1.6069637034251663;0.1836007998280469;181
1000;(1, 2);3;0.6;10.0;1.6069637034251663;0.1836007998280469;181
1000;(1, 2);3;0.9;10.0;1.6069637034251663;0.1836007998280469;181
1000;(1, 2);1;0.7;10.0;1.6088016963267897;0.17873056038157356;185
1000;(1, 2);1;0.8;10.0;1.6088016963267897;0.17873056038157356;185
1000;(1, 2);1;0.6;10.0;1.6088016963267897;0.17873056038157356;185
1000;(1, 2);1;0.9;10.0;1.6088016963267897;0.17873056038157356;185
2000;(1, 4);1;0.7;10.0;1.6114447291637493;0.18575004555932498;189
2000;(1, 4);1;0.6;10.0;1.6114447291637493;0.18575004555932498;189
2000;(1, 4);1;0.9;10.0;1.6114447291637493;0.18575004555932498;189
2000;(1, 4);1;0.8;10.0;1.6114447291637493;0.18575004555932498;189
2000;(1, 4);3;0.6;10.0;1.6128578393002886;0.18276625003502217;193
2000;(1, 4);3;0.9;10.0;1.6128578393002886;0.18276625003502217;193
2000;(1, 4);3;0.7;10.0;1.6128578393002886;0.18276625003502217;193
2000;(1, 4);3;0.8;10.0;1.6128578393002886;0.18276625003502217;193
1000;(1, 4);1;0.8;1.0;1.6130239693876844;0.17902080627612904;197
1000;(1, 4);1;0.6;1.0;1.6130239693876844;0.17902080627612904;197
1000;(1, 4);1;0.7;1.0;1.6130239693876844;0.17902080627612904;197
1000;(1, 4);1;0.9;1.0;1.6130239693876844;0.17902080627612904;197
1000;(1, 2);2;0.9;1.0;1.6132463874143244;0.20117943706033103;201
1000;(1, 2);2;0.8;1.0;1.6132463874143244;0.20117943706033103;201
1000;(1, 2);2;0.6;1.0;1.6132463874143244;0.20117943706033103;201
1000;(1, 2);2;0.7;1.0;1.6132463874143244;0.20117943706033103;201
2000;(1, 3);1;0.8;10.0;1.6133072807343811;0.1815189792417302;205
2000;(1, 3);1;0.9;10.0;1.6133072807343811;0.1815189792417302;205
2000;(1, 3);1;0.6;10.0;1.6133072807343811;0.1815189792417302;205
2000;(1, 3);1;0.7;10.0;1.6133072807343811;0.1815189792417302;205
2000;(1, 4);2;0.7;10.0;1.6133527262985972;0.18353388254008798;209
2000;(1, 4);2;0.8;10.0;1.6133527262985972;0.18353388254008798;209
2000;(1, 4);2;0.6;10.0;1.6133527262985972;0.18353388254008798;209
2000;(1, 4);2;0.9;10.0;1.6133527262985972;0.18353388254008798;209
2000;(1, 3);3;0.6;10.0;1.6138689579818664;0.18074738562747192;213
2000;(1, 3);3;0.7;10.0;1.6138689579818664;0.18074738562747192;213
2000;(1, 3);3;0.8;10.0;1.6138689579818664;0.18074738562747192;213
2000;(1, 3);3;0.9;10.0;1.6138689579818664;0.18074738562747192;213
2000;(1, 2);3;0.7;10.0;1.6148813723297575;0.18001879670170629;217
2000;(1, 2);3;0.9;10.0;1.6148813723297575;0.18001879670170629;217
2000;(1, 2);3;0.6;10.0;1.6148813723297575;0.18001879670170629;217
2000;(1, 2);3;0.8;10.0;1.6148813723297575;0.18001879670170629;217
2000;(1, 3);2;0.6;10.0;1.615696870141209;0.1835008107809411;221
2000;(1, 3);2;0.7;10.0;1.615696870141209;0.1835008107809411;221
2000;(1, 3);2;0.8;10.0;1.615696870141209;0.1835008107809411;221
2000;(1, 3);2;0.9;10.0;1.615696870141209;0.1835008107809411;221
3000;(1, 4);3;0.6;10.0;1.616682531318109;0.18013680706420268;225
3000;(1, 4);3;0.8;10.0;1.616682531318109;0.18013680706420268;225
3000;(1, 4);3;0.7;10.0;1.616682531318109;0.18013680706420268;225
3000;(1, 4);3;0.9;10.0;1.616682531318109;0.18013680706420268;225
1000;(1, 4);2;0.7;1.0;1.6167450642011485;0.17285584080656613;229
1000;(1, 4);2;0.8;1.0;1.6167450642011485;0.17285584080656613;229
1000;(1, 4);2;0.6;1.0;1.6167450642011485;0.17285584080656613;229
1000;(1, 4);2;0.9;1.0;1.6167450642011485;0.17285584080656613;229
3000;(1, 4);1;0.7;10.0;1.6173638584194208;0.1792037724331356;233
3000;(1, 4);1;0.8;10.0;1.6173638584194208;0.1792037724331356;233
3000;(1, 4);1;0.9;10.0;1.6173638584194208;0.1792037724331356;233
3000;(1, 4);1;0.6;10.0;1.6173638584194208;0.1792037724331356;233
1000;(1, 3);1;0.9;1.0;1.6179340506334756;0.17651148711248624;237
1000;(1, 3);1;0.7;1.0;1.6179340506334756;0.17651148711248624;237
1000;(1, 3);1;0.6;1.0;1.6179340506334756;0.17651148711248624;237
1000;(1, 3);1;0.8;1.0;1.6179340506334756;0.17651148711248624;237
4000;(1, 2);3;0.8;10.0;1.618057981379724;0.17851684936258627;241
3000;(1, 2);3;0.8;10.0;1.618057981379724;0.17851684936258627;241
5000;(1, 2);3;0.9;10.0;1.618057981379724;0.17851684936258627;241
3000;(1, 2);3;0.6;10.0;1.618057981379724;0.17851684936258627;241
4000;(1, 2);3;0.6;10.0;1.618057981379724;0.17851684936258627;241
5000;(1, 2);3;0.6;10.0;1.618057981379724;0.17851684936258627;241
5000;(1, 2);3;0.7;10.0;1.618057981379724;0.17851684936258627;241
4000;(1, 2);3;0.9;10.0;1.618057981379724;0.17851684936258627;241
4000;(1, 2);3;0.7;10.0;1.618057981379724;0.17851684936258627;241
3000;(1, 2);3;0.9;10.0;1.618057981379724;0.17851684936258627;241
5000;(1, 2);3;0.8;10.0;1.618057981379724;0.17851684936258627;241
3000;(1, 2);3;0.7;10.0;1.618057981379724;0.17851684936258627;241
2000;(1, 2);1;0.8;10.0;1.6184509061131513;0.17702909640792083;253
2000;(1, 2);1;0.7;10.0;1.6184509061131513;0.17702909640792083;253
2000;(1, 2);1;0.6;10.0;1.6184509061131513;0.17702909640792083;253
2000;(1, 2);1;0.9;10.0;1.6184509061131513;0.17702909640792083;253
5000;(1, 4);3;0.8;10.0;1.6186316683316622;0.17994615792508997;257
5000;(1, 4);3;0.9;10.0;1.6186316683316622;0.17994615792508997;257
4000;(1, 4);3;0.7;10.0;1.6186316683316622;0.17994615792508997;257
5000;(1, 4);3;0.7;10.0;1.6186316683316622;0.17994615792508997;257
4000;(1, 4);3;0.9;10.0;1.6186316683316622;0.17994615792508997;257
4000;(1, 4);3;0.6;10.0;1.6186316683316622;0.17994615792508997;257
4000;(1, 4);3;0.8;10.0;1.6186316683316622;0.17994615792508997;257
5000;(1, 4);3;0.6;10.0;1.6186316683316622;0.17994615792508997;257
2000;(1, 2);2;0.8;10.0;1.6186892674116748;0.17788952620386786;265
2000;(1, 2);2;0.6;10.0;1.6186892674116748;0.17788952620386786;265
2000;(1, 2);2;0.7;10.0;1.6186892674116748;0.17788952620386786;265
2000;(1, 2);2;0.9;10.0;1.6186892674116748;0.17788952620386786;265
3000;(1, 3);3;0.7;10.0;1.6187849847819114;0.1793220941211014;269
3000;(1, 3);3;0.9;10.0;1.6187849847819114;0.1793220941211014;269
3000;(1, 3);3;0.8;10.0;1.6187849847819114;0.1793220941211014;269
3000;(1, 3);3;0.6;10.0;1.6187849847819114;0.1793220941211014;269
3000;(1, 3);2;0.7;10.0;1.6188073857597793;0.1783443258916436;273
3000;(1, 3);2;0.6;10.0;1.6188073857597793;0.1783443258916436;273
3000;(1, 3);2;0.8;10.0;1.6188073857597793;0.1783443258916436;273
3000;(1, 3);2;0.9;10.0;1.6188073857597793;0.1783443258916436;273
4000;(1, 3);3;0.9;10.0;1.6188849461617192;0.17935564071063362;277
4000;(1, 3);3;0.7;10.0;1.6188849461617192;0.17935564071063362;277
5000;(1, 3);3;0.9;10.0;1.6188849461617192;0.17935564071063362;277
5000;(1, 3);3;0.6;10.0;1.6188849461617192;0.17935564071063362;277
4000;(1, 3);3;0.6;10.0;1.6188849461617192;0.17935564071063362;277
5000;(1, 3);3;0.7;10.0;1.6188849461617192;0.17935564071063362;277
5000;(1, 3);3;0.8;10.0;1.6188849461617192;0.17935564071063362;277
4000;(1, 3);3;0.8;10.0;1.6188849461617192;0.17935564071063362;277
3000;(1, 4);2;0.8;10.0;1.6189487383556629;0.1813985007173163;285
3000;(1, 4);2;0.7;10.0;1.6189487383556629;0.1813985007173163;285
3000;(1, 4);2;0.6;10.0;1.6189487383556629;0.1813985007173163;285
3000;(1, 4);2;0.9;10.0;1.6189487383556629;0.1813985007173163;285
1000;(1, 1);3;0.8;10.0;1.6208242441295089;0.19119343701065553;289
5000;(1, 1);3;0.7;10.0;1.6208242441295089;0.19119343701065553;289
3000;(1, 1);3;0.9;10.0;1.6208242441295089;0.19119343701065553;289
4000;(1, 1);3;0.9;10.0;1.6208242441295089;0.19119343701065553;289
1000;(1, 1);3;0.7;10.0;1.6208242441295089;0.19119343701065553;289
2000;(1, 1);3;0.8;10.0;1.6208242441295089;0.19119343701065553;289
5000;(1, 1);3;0.9;10.0;1.6208242441295089;0.19119343701065553;289
4000;(1, 1);3;0.8;10.0;1.6208242441295089;0.19119343701065553;289
5000;(1, 1);3;0.6;10.0;1.6208242441295089;0.19119343701065553;289
4000;(1, 1);3;0.6;10.0;1.6208242441295089;0.19119343701065553;289
2000;(1, 1);3;0.9;10.0;1.6208242441295089;0.19119343701065553;289
4000;(1, 1);3;0.7;10.0;1.6208242441295089;0.19119343701065553;289
3000;(1, 1);3;0.6;10.0;1.6208242441295089;0.19119343701065553;289
